chain,address,name,category,secondary_category,source,source_url,tier
ethereum,0x98ec059dc3adfbdd63429454aeb0c990fba4a128,OKX 6,exchange,,Etherscan label / OKX,https://etherscan.io/accounts/label/okx,community
ethereum,0x5041ed759dd4afc3a72b8192c143f72f4724081a,OKX 7,exchange,,Etherscan label / OKX,https://etherscan.io/accounts/label/okx,community
ethereum,0xcba38020cd7b6f51df6afaf507685add148f6ab6,OKX 8,exchange,,Etherscan label / OKX,https://etherscan.io/accounts/label/okx,community
ethereum,0x461249076b88189f8ac9418de28b365859e46bfd,OKX 9,exchange,,Etherscan label / OKX,https://etherscan.io/accounts/label/okx,community
ethereum,0x3b3ae790df4f312e745d270119c6052904fb6790,OKX DEX: Aggregation Router,exchange,,Etherscan label / OKX,https://etherscan.io/accounts/label/okx,community
ethereum,0xc5a93444cc4da6efb9e6fc6e5d3cb55a53b52396,OKX: Deposit Funder,exchange,,Etherscan label / OKX,https://etherscan.io/accounts/label/okx,community
ethereum,0x24c654f6b143dc5cae3c02fbb527ca63aa555dbc,OKX: Deposit Supplier,exchange,,Etherscan label / OKX,https://etherscan.io/accounts/label/okx,community
ethereum,0x07f9702ce093db82dfdc92c2c6e578d6ea8d5e22,Oobit (OBT),exchange,,Etherscan label / Oobit,https://etherscan.io/accounts/label/oobit,community
ethereum,0xf6be265fa72148dfb64106247d21bb15ce650e5e,Oobit 1,exchange,,Etherscan label / Oobit,https://etherscan.io/accounts/label/oobit,community
ethereum,0x65fb180c8bfaa811e9b2e3d2fa60ef27c15f8732,Oobit 2,exchange,,Etherscan label / Oobit,https://etherscan.io/accounts/label/oobit,community
ethereum,0xa8ee70f68fffaae3cb8475112409adb9282f3246,Oobit 3,exchange,,Etherscan label / Oobit,https://etherscan.io/accounts/label/oobit,community
ethereum,0xbf2ebf6c701068ccf046644315ff7417c879bd8a,Oobit 4,exchange,,Etherscan label / Oobit,https://etherscan.io/accounts/label/oobit,community
ethereum,0x0bc99404e0fca2028d7665e3b473869c6c6ff002,Oobit: Deployer,exchange,,Etherscan label / Oobit,https://etherscan.io/accounts/label/oobit,community
ethereum,0x32be343b94f860124dc4fee278fdcbd38c102d88,Poloniex,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,Poloniex 2,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0xb794f5ea0ba39494ce839613fffba74279579268,Poloniex 3,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0xa910f92acdaf488fa6ef02174fb86208ad7722ba,Poloniex 4,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0xaa9fa73dfe17ecaa2c89b39f0bb2779613c5fc3b,Poloniex: BAT,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x2fa2bc2ce6a4f92952921a4caa46b3727d24a1ec,Poloniex: BNT,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x31a2feb9b5d3b5f4e76c71d6c92fc46ebb3cb1c1,Poloniex: CVC,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x6b71834d65c5c4d8ed158d54b47e6ea4ff4e5437,Poloniex: FOAM,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x48d466b7c0d32b61e8a82cd2bcf060f7c3f966df,Poloniex: GNO,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x0536806df512d6cdde913cf95c9886f65b1d3462,Poloniex: GNT,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x8d451ae5ee8f557a9ce7a9d7be8a8cb40002d5cb,Poloniex: KNC,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0xbd2ec7c608a06fe975dbdca729e84dedb34ecc21,Poloniex: LOOM,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0xc0e30823e5e628df8bc9bf2636a347e1512f0ecb,Poloniex: MANA,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x65f9b2e4d7aaeb40ffea8c6f5844d5ad7da257e0,Poloniex: NXC,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x36b01066b7fa4a0fdb2968ea0256c848e9135674,Poloniex: OMG,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,Poloniex: REP,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x6795cf8eb25585eadc356ae32ac6641016c550f2,Poloniex: SNT,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0xfbf2173154f7625713be22e0504404ebfe021eae,Poloniex: STORJ,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x6f803466bcd17f44fa18975bf7c509ba64bf3825,Poloniex: USDC,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0xead6be34ce315940264519f250d8160f369fa5cd,Poloniex: ZRX,exchange,,Etherscan label / Poloniex,https://etherscan.io/accounts/label/poloniex,community
ethereum,0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6,QASH (QASH),exchange,,Etherscan label / Liquid,https://etherscan.io/accounts/label/liquid,community
ethereum,0xb8cf411b956b3f9013c1d0ac8c909b086218207c,Remitano 1,exchange,,Etherscan label / Fiat Gateway,https://etherscan.io/accounts/label/fiat-gateway,community
ethereum,0x2819c144d5946404c0516b6f817a960db37d4929,Remitano 2,exchange,,Etherscan label / Remitano,https://etherscan.io/accounts/label/remitano,community
ethereum,0x8365efb25d0822aaf15ee1d314147b6a7831c403,Remitano: Deposit Funder,exchange,,Etherscan label / Remitano,https://etherscan.io/accounts/label/remitano,community
ethereum,0xf951e335afb289353dc249e82926178eac7ded78,swETH (swETH),exchange,,Etherscan label / Liquid,https://etherscan.io/accounts/label/liquid,community
ethereum,0x6e109e9dd7fa1a58bc3eff667e8e41fc3cc07aef,Tether CNH (CNHT),exchange,,Etherscan label / Bitfinex,https://etherscan.io/accounts/label/bitfinex,community
ethereum,0xabdf147870235fcfc34153828c769a70b3fae01f,Tether EUR (EURT),exchange,,Etherscan label / Bitfinex,https://etherscan.io/accounts/label/bitfinex,community
ethereum,0x4922a015c4407f87432b179bb209e125432e4a2a,Tether Gold: Old XAUt Token,exchange,,Etherscan label / Bitfinex,https://etherscan.io/accounts/label/bitfinex,community
ethereum,0x5754284f98efcc17d37657b93ad1b6f1bb3dbb08,Tether Treasury,exchange,,Etherscan label / Tether treasury (widely cited; not a Tether PoR dump),https://etherscan.io/address/0x5754284f98efcc17d37657b93ad1b6f1bb3dbb08,community
ethereum,0xed03ed872159e199065401b6d0d487d78d9464aa,Tether: MXNt Token,exchange,,Etherscan label / Bitfinex,https://etherscan.io/accounts/label/bitfinex,community
ethereum,0x5754284f345afc66a98fbb0a0afe71e0f007b949,Tether: Treasury,exchange,,Etherscan label / Bitfinex,https://etherscan.io/accounts/label/bitfinex,community
ethereum,0x3613ef1125a078ef96ffc898c4ec28d73c5b8c52,Tidex 1,exchange,,Etherscan label / Tidex,https://etherscan.io/accounts/label/tidex,community
ethereum,0x0a73573cf2903d2d8305b1ecb9e9730186a312ae,Tidex 2,exchange,,Etherscan label / Tidex,https://etherscan.io/accounts/label/tidex,community
ethereum,0x390de26d772d2e2005c6d1d24afc902bae37a4bb,Upbit,exchange,,Etherscan label / Upbit,https://etherscan.io/accounts/label/upbit,community
ethereum,0xba826fec90cefdf6706858e5fbafcb27a290fbe0,Upbit 2,exchange,,Etherscan label / Upbit,https://etherscan.io/accounts/label/upbit,community
ethereum,0x5e032243d507c743b061ef021e2ec7fcc6d3ab89,Upbit 3,exchange,,Etherscan label / Upbit,https://etherscan.io/accounts/label/upbit,community
ethereum,0xc9cf0ec93d764f5c9571fd12f764bae7fc87c84e,Upbit: Cold Wallet,exchange,,Etherscan label / Upbit,https://etherscan.io/accounts/label/upbit,community
ethereum,0x340d693ed55d7ba167d184ea76ea2fd092a35bdc,Uphold.com,exchange,,Etherscan label / Fiat Gateway,https://etherscan.io/accounts/label/fiat-gateway,community
ethereum,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,Wintermute: Binance Deposit,exchange,,Etherscan label / Binance,https://etherscan.io/accounts/label/binance,community
ethereum,0xa2e3356610840701bdf5611a53974510ae27e2e1,Wrapped Binance Beacon ETH,exchange,,Etherscan label / Binance,https://etherscan.io/accounts/label/binance,community
ethereum,0xed5af388653567af2f388e6224dc7c4b3241c544,Azuki,shop,,Azuki,https://www.azuki.com/,official
ethereum,0x000000000000ad05ccc4f10045630fb830b95127,Blur Marketplace,shop,,Blur.io marketplace,https://blur.io/,official
ethereum,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,Bored Ape Yacht Club,shop,,Yuga Labs BAYC,https://boredapeyachtclub.com/,official
ethereum,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,CryptoPunks,shop,,Larva Labs CryptoPunks,https://www.larvalabs.com/cryptopunks,official
ethereum,0x60e4d786628fea6478f785a6d7e704777c86a7c6,Mutant Ape Yacht Club,shop,,Yuga Labs MAYC,https://boredapeyachtclub.com/,official
ethereum,0xbd3531da5cf66d67bc5614c2dda6bf5ef3eb4b80,Pudgy Penguins,shop,,Pudgy Penguins,https://pudgypenguins.com/,official
ethereum,0x2e8891aa76743ee96547acb764a69b87872423f8,1PLANET Carbon Credit,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x7e88916c4dd22d6c1d04ec87ca54bf777ca0b2b6,1stDibs.1 (DIBS),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xd932ba8adf16009e5571648e070f9eebb2f259c0,Aeternalism (AES),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x2a9bdcff37ab68b95a53435adfd8892e86084f93,Alpha Quark Token,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xc28a4162e3cc1838bad6dfaec83d57a0d62c80f3,Anysale (SALE),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x198d14f2ad9ce69e76ea330b374de4957c3f850a,APENFT (NFT),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xf7413489c474ca4399eee604716c72879eea3615,APYSwap (APYS),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x8c342307f3ab1267d39ba76af6c319edd64bfb86,ARTAIST AI,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x55f827820fd24663d12df336148d8032fd57ea06,ArtCoin (ART),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x6e9b4c2f6bd57b7b924d29b5dcfca1273ecc94a2,Asset Vault (AV),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x017b584acfd16d767541ae9e80cdc702f4527b0b,ASYAGRO (ASY),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x461733c17b0755ca5649b6db08b3e213fcf22546,ATN (ATN),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x38c751500bfbf3f525b37a393a2f0c1bf5e8386a,bazaaar.io,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x8d96b4ab6c741a4c8679ae323a100d74f085ba8f,BAZAARS (BZR),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x6e8908cfa881c9f6f2c64d3436e7b80b1bf0093f,Bistroo Token (BIST),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x4d31200e6d7854c2f664af7fc38a21600960f74d,Bit Financial (BFC),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x1500205f50bf3fd976466d0662905c9ff254fc9c,BitBoost (BBT),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xff9ab84c4d038a142a8cb20479e8589daf6ca158,BitcoinFashion (BTCF),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xa7d10ff962eda41f3b037e3af1d8b4037eba4b86,BitherCash (BICAS),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x39da41747a83aee658334415666f3ef92dd0d541,Blur.io: Marketplace 2,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xe7f69ea2a79521136ee0bf3c50f6b5f1ea0ab0cd,BountiesNetwork V2,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x7a647637e75d34a7798ba06bd1adf5c084bb5dd5,BSYToken (BSY),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x36905fc93280f52362a1cbab151f25dc46742fb5,BTOCoin (BTO),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x5ea82c27efc7634f1c5ad20a3561c453433a2f3a,BTRIPS (BTR),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xf83c8cdb4fa387f904c8f6af6756abb39f1a10e2,BuyzookaToken,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x30b1efb052205e6ca3c4888c3c50c5b339cc0602,Cargo Gems (GEM),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x1122b6a0e00dce0563082b6e2953f3a943855c1f,Centrality Token,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x06a00715e6f92210af9d7680b584931faf71a833,Chronicle (XNL),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x79c6d5aad23b3795b1d95cc9740a2f6df7f4ed70,clewee (clew),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x0743392132d1a03a902c477e5a176f256ba3220c,Coimatic 3.0 (CTIC3),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x6a7260e44789aef24fdaf72d80ecdc253aaa079e,Corra (CORA),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x5c872500c00565505f3624ab435c222e558e9ff8,CoTrader (COT),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x6b7734c5ecc51116b806e2ea6decbb3b97f4f92e,CRUISEBIT ERC223,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x0b722dc0f7a5611ce4bf3cfdeba8d9ff3abd39d5,Crypto Byte Collectible,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x927937aa4c989f8c907941e39abd79cc2bfd7cb1,Crystal Blue (BLUE),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x2eec2d8ffb26eb04dd37078f52913321d840f607,Cyclops (Cyclops),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x255d578049b0cc729dcec2f12fa59867eb0ececb,dArtflex Token,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x765f0c16d1ddc279295c1a7c24b0883f62d33f75,DaTa eXchange Token,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x20566d84d979841849478e3d17fc81445152b84b,dDEXX Token (dDEXX),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x25e4579f028e2629ed15c70a378d82209cfb5e7d,DDS.Store (DDS),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xac48f566bfb00b40112a868b45e44730798abe8d,DeBear.Club (DEAR),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xc5e095f55abbff29960c6cd4d11954f31607c883,DeFiXy (DFX),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x9695e0114e12c0d3a3636fab5a18e6b737529023,DFYN Token (DFYN),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x3cbf23c081faa5419810ce0f6bc1ecb73006d848,Digi (DIGI),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xc4f521d163d593a759f526dabf012cc7581d808f,Digital Files,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x0d1e686af0e86bebce1f2fa428cd33b699319b73,dloop Art Registry,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xa6c8c300a411d7d669b5dca6c762f07fe932bbae,Dreamr (DRMR),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xbe1fa1303e2979ab4d4e5df3d1c6e3656acab027,Dripto (DRYP),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x6fc436606771ba2cff576695fe9ca04d8d95d4ec,EnigmaNFT1155,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xe1fe881845ce91d16628a677cff12584476955ce,EnigmaNFT721 (NFT721),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x72852e6f234e34e695ca7452fe392dacdff3ec17,Ethair Token (ETHR),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,Etheriya (RIYA),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xd33d0eb1c0c0295c3a2409a9101dd511823bf217,FANS.UNIQUE (FANS),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xab4c44973befba9294f47e21e6beb79a3c1d7d9f,Fayre (FAYRE),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x52a7cb918c11a16958be40cba7e31e32a499a465,fidentiaX (fdX),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x2993682fe51f7dede2eb01a65e4eabb430c251f3,Focus (FOTO),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x3b3ee1931dc30c1957379fac9aba94d1c48a5405,Foundation (FND),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xe6602b34d8510b033e000975b3322537c7172441,Frontrow (FRR),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x4df47b4969b2911c966506e3592c41389493953b,FundRequest (FND),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x6bff2fe249601ed0db3a87424a2e923118bb0312,FYOOZ (FYZ),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x728f30fa2f100742c7949d1961804fa8e0b1387d,GamerCoin (GHX),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xf653580a71a96f0f8896f73c7008b47603f568c9,Gem: Contract Deployer 3,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xf24629fbb477e10f2cf331c2b7452d8596b5c7a5,Gem: GemSwap,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,Gem: GemSwap 2,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x0000000031f7382a812c64b604da4fc520afef4b,Gem: Single Contract Checkout 1,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x0000000035634b55f3d99b071b5a354f48e10bef,Gem: Single Contract Checkout 2,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x00000000a50bb64b4bbeceb18715748dface08af,Gem: Single Contract Checkout 3,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xe0b9a2c3e9f40cf74b2c7f591b2b0cca055c3112,Gen Shards (GS),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x556d4f40982cb95e0714989e0c229c42be8b1499,Golteum (GLTM),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x7c2e5b7ec572199d3841f6a38f7d4868bd0798f1,HAVY (HAVY),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xa46b3e109b176ecef4f76f173e4170cea660f454,HeartX Utility Token,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x42707e709daee0eb5273b79aad755c5f18309adf,INVENT Protocol,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x1fb78556ee121475d95a6b71b951996140f0d248,iZOBi (iZOBi),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x84f20bf5bb4be345d3ab37c565f732753435dbe3,JustCarbon Removal Token,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xf6bf74a97d78f2242376769ef1e79885cf1f0c1c,Kaaso (KAASO),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,KnownOriginDigitalAsset,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xfbeef911dc5821886e1dda71586d90ed28174b7d,KnownOriginDigitalAsset,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x7ca5af5ba3472af6049f63c1abc324475d44efc1,Kondux (KNDX),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x838d8e11b160dec88fe62bf0f743fb7000941e13,Krios/GIG Token (GIG),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xf70d160102cf7a22c1e432d6928a9d625db91170,KUVERIT (KUV),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x8b29bcfd2f28dd3fed94a12787c98eba4285da97,LITEPFP,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x867ffb5a3871b500f65bdfafe0136f9667deae06,LocalEthereum 1,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xde1df189259dd9ea1686ed939bdfc03a97621423,LooBrNFT,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x3df9bbeff9ca570f7447e63cd657b0fbb14ab0db,LookRev LeafNFT,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x29c6cf35d1497362d4ce07152f7b87eec1aa679d,LooksCoin V2 (LOOK2),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x59728544b08ab483533076417fbbb2fd0b17ce3a,LooksRare: Exchange,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x54012cdf4119de84218f7eb90eeb87e25ae6ebd7,LUFFY (LUFFY),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x7121d00b4fa18f13da6c2e30d19c04844e6afdc8,LUFFY (LUFFY),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x1a37ab7420c3b9beacdd8329656061c685ffea15,MBAS (MBAS),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x66186008c1050627f979d464eabb258860563dbe,MediShares (MDS),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xbed4ab0019ff361d83ddeb74883dac8a70f5ea1e,MerchDAO (MRCH),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xfb5453340c03db5ade474b27e68b6a9c6b2823eb,MetaFactory (ROBOT),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x7a6425c9b3f5521bfa5d71df710a2fb80508319b,miime: Exchange,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xc23d925684919c1619f13427817d3fee6c24debb,Mintable Shared Store (MINT),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x638c082e5fed7d42c8665bfd395ee516fdcf2d87,MintMarketplace,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xb6c6920327b33f8eec26786c7462c5f4098d47e3,Minty Art (MINTY),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xbd1848e1491d4308ad18287a745dd4db2a4bd55b,MOchi MArket (MOMA),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x2cc1be643e0882fb096f7f96d2b6ca079ad5270c,Money Plant Token,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xba75fbc4c7a553081f7a137b6e652520db444660,MonstaVerse (MONSTR),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x8c76155f890e268882c8fd91d3350332b18d3a0b,MyOwnItem (MOI),shop,,Etherscan label (octal mirror) / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0xcb8d1260f9c92a3a545d409466280ffdd7af7042,NFT Protocol (NFT),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x8e0fe2947752be0d5acf73aae77362daf79cb379,NFTrade Token,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x63f926871be333ba545c5a9111aa7604010dd4e3,NFTubbies Marketplace,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x1a746a2228ec6ebd432194b03d0c3f38429c8ec7,NOMIDMAN (MANO),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x2b17b8927a8e9844b6ca11c5e0e818bb633c044d,OMNIS-BIT (OMNIS),shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
ethereum,0x18c2e87d183c5338a9142f97db176f3832b1d6de,OpenSea: Payments,shop,,Etherscan label / Marketplace,https://etherscan.io/accounts/label/marketplace,community
